                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                    153,                0.51159,                0.29865,                0.96645,                0.97304,                0.97243,                0.98594,                0.93603,                0.38303,                0.22978,                 0.8015,              0.0057006,              0.0057006,              0.0057006
                    154,                0.49641,                0.29555,                0.95182,                0.96644,                0.98616,                0.98344,                0.93757,                0.35509,                0.21182,                0.79356,              0.0056723,              0.0056723,              0.0056723
                    155,                0.47951,                0.29087,                0.95748,                0.96929,                0.98084,                0.98386,                0.93799,                0.35688,                0.21877,                0.80048,               0.005644,               0.005644,               0.005644
                    156,                0.48973,                0.29614,                0.95384,                0.96847,                0.97792,                0.98995,                0.94908,                0.36476,                0.22079,                0.81301,              0.0056157,              0.0056157,              0.0056157
                    157,                0.50629,                0.29689,                 0.9606,                0.98015,                 0.9786,                 0.9818,                0.93347,                0.38087,                0.21782,                0.82193,              0.0055874,              0.0055874,              0.0055874
                    158,                  0.495,                0.29541,                0.95595,                0.97241,                0.98666,                0.98867,                0.93933,                0.34429,                0.21533,                0.80195,              0.0055591,              0.0055591,              0.0055591
                    159,                0.48856,                0.29648,                0.94947,                0.97333,                0.98001,                0.98516,                0.93767,                0.35557,                0.21737,                0.79826,              0.0055309,              0.0055309,              0.0055309
                    160,                0.48074,                0.28993,                0.94628,                0.97389,                 0.9928,                0.98787,                0.94763,                0.35903,                0.21881,                0.79905,              0.0055026,              0.0055026,              0.0055026
                    161,                0.48904,                0.29937,                0.95823,                0.97373,                  0.988,                0.98707,                0.94139,                0.36471,                0.21474,                0.80337,              0.0054743,              0.0054743,              0.0054743
                    162,                0.48866,                0.29342,                0.95113,                0.97783,                0.98326,                0.98313,                0.93676,                0.35382,                0.22888,                0.80075,               0.005446,               0.005446,               0.005446
                    163,                0.47604,                 0.2838,                0.95149,                 0.9748,                0.98675,                0.98547,                0.94265,                0.38426,                0.22075,                0.80262,              0.0054177,              0.0054177,              0.0054177
                    164,                0.49169,                0.28694,                0.96171,                 0.9678,                0.99316,                0.98255,                0.94127,                0.36172,                0.21275,                 0.8035,              0.0053894,              0.0053894,              0.0053894
                    165,                0.48673,                0.28672,                0.95629,                0.97347,                0.98718,                0.98245,                0.93836,                0.37402,                0.21986,                0.80539,              0.0053611,              0.0053611,              0.0053611
                    166,                0.48745,                0.28763,                0.94288,                0.97308,                0.98748,                0.98408,                0.93786,                 0.3821,                0.22875,                0.78844,              0.0053329,              0.0053329,              0.0053329
                    167,                0.47501,                  0.284,                0.94367,                0.97124,                0.99299,                0.98643,                0.94035,                0.38575,                 0.2139,                0.79321,              0.0053046,              0.0053046,              0.0053046
                    168,                0.49362,                0.28718,                0.94968,                0.97122,                0.99305,                0.98069,                0.93671,                0.36175,                0.21627,                0.79956,              0.0052763,              0.0052763,              0.0052763
                    169,                0.46937,                0.28334,                0.94168,                 0.9744,                0.98888,                0.98336,                0.94311,                0.37105,                0.21965,                0.80353,               0.005248,               0.005248,               0.005248
                    170,                0.48855,                0.28164,                0.95287,                 0.9807,                0.97921,                0.98811,                 0.9424,                0.36482,                0.20098,                0.81336,              0.0052197,              0.0052197,              0.0052197
                    171,                0.48693,                0.28031,                0.95763,                0.97036,                0.99137,                0.98743,                0.93862,                0.37596,                0.22283,                0.81749,              0.0051914,              0.0051914,              0.0051914
                    172,                 0.4747,                0.27913,                0.94518,                0.97282,                0.97791,                0.98482,                0.94305,                0.37287,                0.21737,                0.79581,              0.0051631,              0.0051631,              0.0051631
                    173,                0.47941,                0.28827,                  0.946,                0.97387,                0.98598,                0.98389,                 0.9387,                0.37071,                0.22054,                0.78789,              0.0051349,              0.0051349,              0.0051349
                    174,                0.47356,                0.28415,                0.94546,                 0.9753,                0.99199,                0.98364,                0.94172,                0.35642,                0.21387,                0.78338,              0.0051066,              0.0051066,              0.0051066
                    175,                0.48343,                0.28109,                0.94837,                0.97453,                 0.9839,                0.98673,                0.94109,                0.39812,                0.21356,                0.79155,              0.0050783,              0.0050783,              0.0050783
                    176,                0.47713,                0.27867,                0.94186,                0.97481,                0.98247,                0.98493,                0.94379,                0.37856,                0.21661,                0.78924,                0.00505,                0.00505,                0.00505
                    177,                0.47628,                0.28132,                0.95296,                0.97426,                0.98685,                 0.9841,                0.93997,                0.37832,                0.21939,                0.81109,              0.0050217,              0.0050217,              0.0050217
